Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
1,1,27,0,2,1580,5,5,5,5,4,5,4,5,5,5,5,4,5,3,4,9.0,1
1,1,58,1,1,1814,4,4,4,4,3,4,4,5,5,4,5,5,5,4,0,0.0,1
1,1,31,1,2,3762,2,3,3,3,2,2,2,2,1,3,3,3,4,2,24,4.0,0
1,1,41,1,1,1733,5,5,5,5,4,3,4,5,5,5,5,5,5,5,109,97.0,1
0,1,39,0,2,2112,4,1,4,4,1,4,1,1,1,5,3,2,3,1,0,0.0,0
1,0,14,1,1,2229,4,4,4,2,2,4,2,2,5,3,5,4,4,2,0,0.0,1
1,1,58,1,1,2516,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,0.0,1
1,1,32,0,2,2630,4,4,3,3,1,3,1,1,4,3,4,5,5,1,43,23.0,0
1,1,49,1,1,2914,3,5,4,5,2,2,3,3,3,3,3,4,3,3,0,2.0,0
1,1,46,1,1,2458,5,5,5,5,3,4,5,4,4,4,4,5,4,5,2,48.0,1
1,0,16,1,2,1723,3,3,3,3,1,3,1,1,4,5,4,4,4,1,48,56.0,0
1,1,24,0,2,2308,1,1,1,1,5,5,5,4,4,4,4,4,4,4,0,3.0,1
1,1,27,1,1,3262,4,4,4,4,5,5,5,5,3,4,5,3,5,5,0,0.0,1
1,1,13,1,1,4576,2,1,5,5,2,2,2,2,4,5,3,4,3,2,0,0.0,0
0,1,16,0,2,1565,1,5,1,1,2,1,2,2,5,4,1,3,2,2,91,79.0,0
0,1,70,1,1,3055,5,3,3,3,5,4,4,5,5,4,5,1,5,4,12,20.0,0
0,1,48,1,1,3351,5,5,5,5,3,5,4,4,4,4,4,3,4,4,5,0.0,1
1,1,9,0,2,2734,0,2,0,3,3,0,3,3,1,1,2,3,3,3,0,0.0,1
0,1,15,0,2,1536,3,4,3,3,2,3,2,2,4,5,4,3,5,2,4,6.0,0
0,1,48,1,2,2465,3,3,3,3,3,3,3,3,2,2,2,2,3,3,10,0.0,0
1,1,35,0,2,2271,4,4,4,4,4,4,4,4,5,3,4,3,4,4,1,0.0,1
0,1,37,1,2,1821,4,1,1,1,4,4,4,4,3,1,3,2,3,4,0,0.0,0
1,1,39,1,1,3993,4,4,4,4,2,4,5,5,5,5,5,4,5,3,0,0.0,1
1,1,24,1,1,3915,5,5,5,5,5,5,5,5,4,2,4,4,5,5,17,0.0,1
0,1,22,1,1,5245,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,0.0,1
0,1,61,1,1,454,3,1,1,1,2,2,2,3,3,3,3,1,3,1,0,0.0,0
1,1,49,1,1,3336,5,1,5,5,4,4,4,5,5,5,5,3,5,4,0,0.0,1
0,0,24,1,2,2501,4,4,4,2,3,4,3,3,3,5,4,5,5,3,0,0.0,0
1,1,35,1,1,1603,4,4,4,4,2,5,4,4,4,4,4,4,4,4,12,31.0,1
1,1,48,0,2,93,4,4,4,4,4,5,5,5,5,5,4,4,5,4,0,0.0,1
0,1,30,0,2,1396,2,5,2,1,5,2,5,5,5,4,5,3,4,5,15,4.0,0
0,1,48,1,1,1519,2,2,2,2,3,5,4,5,5,5,5,4,5,4,14,14.0,1
0,1,44,1,1,3876,1,1,1,1,2,5,4,4,4,4,4,3,4,3,0,0.0,1
0,0,39,1,2,1228,2,0,2,4,4,2,4,4,2,3,4,1,4,4,0,0.0,0
0,0,24,1,2,2294,2,2,2,4,3,2,3,3,2,2,3,4,3,3,7,3.0,0
1,1,37,0,2,2040,5,5,1,4,3,1,3,3,1,4,2,5,3,3,0,0.0,1
0,1,44,1,1,362,3,3,2,3,3,4,4,4,4,4,4,3,4,3,0,0.0,1
0,1,62,0,2,1976,3,1,3,4,3,3,4,3,4,5,4,3,4,3,73,96.0,0
1,1,60,1,1,2536,5,5,5,5,4,5,5,5,5,5,4,4,5,5,9,5.0,1
1,0,37,1,1,1897,4,4,4,4,1,4,1,1,3,5,4,4,5,1,0,0.0,1
1,1,41,1,1,571,4,4,5,4,2,5,4,5,5,5,5,5,5,5,11,22.0,1
0,1,7,0,2,2414,2,5,2,1,3,2,3,3,3,2,5,3,5,3,2,5.0,0
1,1,38,1,1,249,5,5,5,5,1,5,2,5,5,5,5,1,5,2,0,0.0,1
0,1,69,0,2,1950,1,5,1,2,4,1,4,4,4,2,4,4,5,4,0,0.0,0
1,1,8,0,2,1924,5,1,1,1,5,5,3,5,3,5,1,5,1,5,0,0.0,1
0,1,50,1,1,2207,1,1,1,1,5,5,4,5,5,5,5,5,5,5,0,0.0,1
1,1,47,1,1,1406,4,4,4,4,5,4,4,4,4,4,4,4,4,3,0,0.0,1
0,1,52,1,1,3169,2,3,2,2,5,4,4,5,5,5,5,5,5,5,0,0.0,1
0,0,37,1,2,1197,3,0,3,4,4,3,1,4,2,4,1,3,5,4,11,15.0,0
1,0,42,1,1,2920,3,3,3,3,3,3,3,4,3,4,5,3,4,3,131,125.0,0
0,0,27,1,2,2041,1,1,1,4,5,1,5,5,2,2,3,3,4,5,0,19.0,0
1,1,60,1,1,1069,2,2,2,2,5,4,4,4,4,4,4,4,4,3,0,3.0,1
1,1,30,1,1,2352,5,5,5,5,3,3,3,3,3,5,3,3,5,3,0,0.0,1
0,1,23,0,3,2539,2,5,2,5,4,2,5,4,5,4,4,4,4,4,0,0.0,0
1,0,16,1,2,2274,4,4,4,3,2,4,2,2,5,2,4,1,3,2,0,0.0,1
0,1,52,0,2,2143,2,1,2,3,2,2,2,2,2,2,2,1,3,2,3,14.0,0
1,0,37,1,2,1668,2,3,1,2,4,1,4,4,5,4,5,1,4,4,4,0.0,0
1,1,19,0,2,1728,0,0,0,3,3,0,2,3,3,3,4,5,4,3,7,17.0,1
0,1,67,0,2,1705,3,5,3,3,5,3,5,5,4,4,4,5,4,5,5,2.0,0
0,1,17,0,2,3154,2,5,2,2,1,2,1,1,5,3,4,3,5,1,37,18.0,0
1,1,59,0,2,633,5,5,5,5,5,5,4,4,4,4,4,5,4,5,17,13.0,1
1,1,10,0,2,1872,4,5,4,3,5,4,5,5,5,3,2,5,3,5,0,0.0,1
0,0,26,1,2,2179,3,3,4,3,4,4,4,4,4,1,3,4,3,4,0,0.0,0
0,1,55,0,3,1934,1,4,1,2,2,1,2,2,5,2,5,5,4,2,73,81.0,0
0,1,39,1,2,1547,3,2,4,2,3,3,3,3,3,4,4,3,3,3,0,0.0,0
0,1,57,1,1,3615,2,2,2,2,5,5,4,5,5,5,5,5,5,3,0,0.0,1
0,1,54,1,1,216,3,3,4,3,5,4,5,5,5,5,4,5,5,3,25,24.0,1
0,1,58,0,2,2520,1,3,1,4,5,1,5,5,4,2,4,3,3,5,4,31.0,0
1,0,34,1,2,2845,2,2,2,4,5,2,2,5,3,3,2,4,4,5,1,0.0,0
0,1,36,1,1,3025,1,1,1,1,4,4,5,5,5,5,5,5,5,3,0,0.0,1
1,0,37,1,1,1341,2,1,1,2,4,1,4,4,5,5,5,5,5,4,0,0.0,0
1,1,53,1,2,474,5,1,1,1,2,1,3,5,5,5,5,2,5,4,1,0.0,1
0,1,55,1,1,1877,4,4,4,4,3,4,4,4,4,4,4,5,4,5,43,26.0,1
1,1,46,0,1,344,4,3,4,4,4,5,4,4,5,4,5,3,4,4,0,0.0,1
1,1,53,1,1,1171,4,4,4,4,3,4,5,5,5,5,5,5,5,3,0,0.0,1
0,1,53,0,2,2281,2,5,2,1,3,2,3,3,5,5,5,4,4,3,2,5.0,0
0,1,34,0,2,1824,1,3,1,3,5,1,5,5,1,4,3,4,3,5,0,8.0,0
0,1,66,1,2,1407,4,1,1,1,4,4,4,4,1,2,3,3,3,4,0,0.0,0
0,1,69,1,1,2600,5,5,2,5,5,5,5,4,5,3,5,5,3,5,0,0.0,1
1,1,48,0,3,455,3,5,3,5,4,1,5,2,2,3,2,5,2,4,26,22.0,0
1,0,26,1,2,2121,1,0,2,3,2,2,2,2,5,2,3,3,4,2,0,9.0,0
0,1,25,1,2,2383,1,3,3,3,1,1,3,1,2,3,3,3,3,1,2,13.0,0
1,1,18,0,2,1797,4,1,5,1,5,5,5,5,1,3,1,4,1,5,23,23.0,0
1,0,39,1,1,1684,3,3,3,4,3,3,3,3,4,2,5,4,5,3,0,0.0,0
0,0,25,1,2,1889,1,0,1,3,2,1,2,2,1,4,2,5,4,2,0,57.0,0
1,0,35,1,1,3280,2,3,3,3,2,3,2,2,5,3,4,3,5,2,0,0.0,0
1,1,42,1,1,3442,1,1,1,1,5,4,5,5,5,5,5,3,5,4,17,41.0,1
1,1,41,1,1,417,5,5,5,5,5,2,4,4,4,4,4,4,4,3,20,16.0,1
1,1,60,1,1,1533,2,2,2,2,2,5,5,4,4,5,4,3,4,5,49,51.0,1
0,1,25,1,1,1895,5,5,5,5,4,4,4,4,3,5,5,3,4,4,17,13.0,1
0,1,39,1,1,237,4,4,4,4,3,4,5,5,5,5,5,5,5,5,25,19.0,1
1,1,16,0,2,1697,5,5,5,5,4,4,4,4,3,3,5,4,5,4,0,0.0,1
1,1,56,1,1,91,3,3,3,3,2,2,4,4,4,4,3,4,4,2,5,0.0,1
0,0,36,1,2,1220,4,0,4,2,1,4,1,1,4,5,2,4,5,1,0,0.0,0
1,1,28,1,2,1409,3,5,5,5,3,3,3,3,4,2,4,4,3,3,15,56.0,0
0,1,30,0,2,2173,3,4,3,3,2,3,4,2,4,2,5,4,4,2,30,22.0,0
0,1,62,0,2,1734,1,2,1,4,4,1,4,4,1,4,3,3,3,4,46,41.0,0
0,1,61,0,2,1995,3,2,3,4,1,3,1,1,1,4,2,3,3,1,0,0.0,0
0,0,18,1,2,1745,1,1,1,3,2,1,3,2,4,5,4,1,4,2,7,6.0,0
0,1,43,1,1,3624,4,4,4,4,3,5,4,3,3,3,3,3,3,5,0,1.0,1
1,0,25,1,2,2042,1,1,1,4,2,1,2,2,3,5,3,1,3,2,9,0.0,0
1,0,55,1,2,1448,2,2,2,3,2,2,2,2,2,4,3,3,4,2,0,0.0,0
1,1,45,1,1,2434,3,3,3,3,3,3,3,2,5,2,4,3,1,3,0,0.0,0
0,1,42,1,1,217,5,5,5,5,4,2,1,4,4,4,5,5,4,3,0,0.0,1
0,1,50,1,1,2309,2,2,2,2,5,4,4,5,5,5,5,4,5,4,0,0.0,1
0,1,38,1,1,2842,2,2,2,2,5,3,4,2,2,2,2,3,2,4,0,7.0,0
1,0,8,1,2,2785,4,4,4,3,5,4,5,5,3,3,4,3,5,5,18,5.0,0
1,1,46,1,3,580,4,3,3,3,3,5,5,4,4,4,4,4,4,5,3,0.0,1
0,1,35,0,2,1576,1,5,0,2,4,0,1,4,3,1,5,3,3,4,0,0.0,0
0,1,45,1,3,2336,3,2,2,2,3,3,3,3,1,5,4,4,4,3,1,0.0,0
0,1,34,1,1,562,4,4,4,4,4,5,4,5,5,5,5,4,5,4,0,13.0,1
1,1,58,1,1,2414,2,5,2,2,3,5,4,5,5,5,5,5,5,5,2,0.0,1
1,1,43,1,1,2651,5,5,5,5,5,5,5,5,5,4,4,5,3,5,128,148.0,1
1,1,51,0,2,718,1,1,1,1,3,5,5,5,5,4,5,5,5,5,8,8.0,1
1,1,25,1,2,1963,4,3,3,3,4,5,5,4,3,4,2,4,4,4,0,0.0,1
1,1,65,0,2,1391,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,0.0,1
1,1,44,1,1,1774,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0.0,1
0,1,28,1,3,1487,1,1,1,1,1,1,1,1,2,3,3,2,4,1,0,0.0,0
0,1,51,1,1,2750,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0,11.0,1
1,0,33,1,2,1012,2,0,3,4,2,3,2,2,2,5,5,4,1,2,0,0.0,0
0,0,16,1,1,1902,5,4,5,4,5,5,5,5,3,4,4,4,5,5,1,0.0,1
1,1,64,0,2,961,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0.0,1
1,0,36,1,1,2362,1,1,1,3,1,1,1,1,4,5,4,4,4,1,21,16.0,0
1,1,60,1,1,3425,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0,0.0,1
0,1,7,0,2,1719,2,4,2,2,2,2,2,2,1,1,2,5,2,2,0,0.0,0
0,0,56,1,1,1085,3,3,3,3,4,3,4,4,5,4,5,4,4,4,14,0.0,0
0,0,40,1,2,2034,2,0,2,5,5,2,5,5,4,1,4,3,2,5,8,0.0,0
0,0,27,1,1,2205,5,5,5,2,1,5,1,1,5,3,5,5,4,1,10,15.0,1
1,1,11,0,2,1093,5,4,5,3,5,5,2,5,3,3,3,2,4,5,0,0.0,1
1,1,69,0,2,403,5,5,5,2,4,5,4,1,1,5,1,4,1,5,0,0.0,1
1,1,61,0,2,860,4,4,4,4,5,4,5,5,5,5,5,3,5,5,15,6.0,1
1,1,23,0,2,2749,2,5,2,2,2,5,5,3,3,5,5,5,5,5,188,195.0,0
0,1,39,0,2,3321,1,4,1,3,5,1,5,5,5,2,3,5,5,5,7,0.0,0
1,1,65,0,2,1076,3,3,3,3,5,4,2,5,5,5,5,3,5,5,0,3.0,1
0,1,53,0,2,1764,3,4,3,3,2,3,2,2,4,3,3,1,4,2,16,1.0,0
0,1,48,1,1,701,3,5,2,5,2,3,3,3,3,3,3,4,3,2,53,35.0,0
1,1,20,0,2,2541,2,4,1,2,1,4,4,5,2,4,5,4,4,4,175,186.0,0
1,1,32,1,1,2718,5,5,5,5,3,4,3,3,4,1,5,4,1,3,0,0.0,1
1,0,55,1,2,1460,3,5,2,5,4,2,3,4,5,1,3,5,4,4,0,0.0,0
0,0,26,1,1,2476,4,4,4,1,1,4,1,1,5,3,3,4,5,1,3,10.0,1
0,1,46,1,2,2462,4,4,3,4,4,4,4,4,3,4,5,3,3,4,6,0.0,1
1,1,60,1,2,135,5,1,1,1,5,2,2,5,5,5,5,1,5,4,0,0.0,1
0,1,13,0,1,1644,2,5,2,5,2,2,4,2,3,4,5,4,4,2,0,0.0,0
1,1,49,1,1,1725,1,1,5,1,2,5,5,4,4,4,4,3,4,4,1,0.0,1
0,1,25,0,2,2392,3,1,3,2,5,3,5,5,3,4,3,3,3,5,1,0.0,0
1,1,47,1,2,638,5,5,1,5,5,1,4,5,5,5,5,5,5,1,0,0.0,1
1,0,17,1,1,2211,5,0,5,2,3,5,3,3,3,2,5,4,5,3,0,0.0,1
0,1,58,1,2,2112,1,3,3,3,1,1,1,1,3,5,4,1,3,1,0,0.0,0
0,1,56,1,1,2871,5,5,2,5,4,5,5,5,5,5,5,3,5,4,39,21.0,1
1,1,44,1,2,671,5,2,2,2,3,2,4,5,5,5,5,3,5,4,0,0.0,1
1,1,75,1,2,347,4,1,4,1,2,4,5,4,4,4,4,5,4,3,0,0.0,1
1,1,46,1,1,2456,4,4,2,4,2,1,3,5,5,5,5,1,5,2,0,0.0,1
1,0,20,1,1,1961,4,3,4,3,4,4,4,4,4,4,4,3,5,4,0,0.0,1
0,1,51,0,1,1679,5,5,5,2,2,4,4,5,5,5,4,5,5,3,9,7.0,1
0,1,54,0,3,2150,4,2,4,4,1,4,1,1,3,4,3,1,4,1,0,0.0,0
0,1,41,1,1,3231,1,1,1,1,4,5,4,4,4,4,4,3,4,3,0,0.0,1
1,0,25,1,1,3953,1,0,0,4,3,0,2,3,4,2,4,3,5,3,0,0.0,0
1,0,22,1,1,2348,5,0,5,2,2,5,2,2,5,3,5,5,5,2,0,0.0,1
1,0,27,1,1,2568,3,3,3,2,1,3,1,1,3,2,5,3,4,1,0,2.0,0
1,1,47,1,2,320,1,2,2,2,5,3,3,1,1,1,1,2,1,1,8,0.0,0
1,1,47,1,2,1022,1,2,2,2,3,3,4,2,2,1,2,3,2,4,0,0.0,0
1,1,35,1,2,1810,5,4,4,4,5,5,5,5,4,5,3,5,2,5,1,22.0,1
0,1,25,1,1,3953,4,4,4,4,4,4,4,4,3,3,4,3,5,4,0,0.0,1
1,1,43,1,1,911,4,4,4,4,4,5,4,5,5,5,5,4,5,5,16,13.0,1
0,0,33,1,2,1898,1,4,0,2,4,0,4,4,1,4,1,2,4,4,0,0.0,0
0,0,20,1,2,2299,5,5,5,5,5,5,1,5,4,1,2,5,2,5,0,0.0,1
1,1,45,1,2,920,4,3,4,3,2,1,1,4,4,4,4,4,4,4,0,0.0,1
1,1,60,1,1,2393,1,1,4,1,4,4,4,5,4,5,4,4,4,4,105,136.0,1
1,1,71,1,1,2138,2,2,2,2,5,1,3,4,4,4,4,5,4,4,0,0.0,1
0,1,54,1,1,3363,2,3,3,3,4,4,4,2,2,2,2,4,2,2,0,0.0,0
0,1,52,1,1,2179,4,4,4,4,4,4,5,4,4,5,4,4,4,5,0,3.0,1
0,1,34,0,3,3786,4,4,3,4,3,3,3,3,1,2,3,1,3,3,0,0.0,0
0,1,34,0,2,2305,3,5,3,2,2,3,2,2,5,3,4,5,4,2,0,8.0,0
0,0,15,1,2,2303,2,2,2,4,5,2,5,5,4,4,4,4,3,5,0,0.0,0
1,1,31,1,1,3058,5,5,5,5,4,4,4,4,2,3,4,4,4,4,21,15.0,1
1,0,32,1,2,2433,2,2,2,3,4,2,4,4,4,1,4,1,4,4,38,50.0,0
0,1,68,0,2,1568,2,2,0,3,1,0,1,1,1,3,4,4,4,1,87,94.0,0
1,1,25,1,1,4096,5,5,5,5,5,5,5,5,4,3,5,3,4,5,13,4.0,1
1,0,45,1,3,1951,1,1,1,3,3,1,3,3,2,2,4,2,3,3,0,0.0,0
1,1,27,1,1,4830,1,1,1,1,4,4,4,4,1,1,5,4,2,4,22,6.0,1
1,1,43,1,1,3411,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0.0,1
1,1,55,1,1,219,0,4,0,4,5,4,5,1,1,1,1,4,1,4,0,0.0,1
0,1,58,0,2,3495,2,4,2,5,2,2,2,2,3,3,4,4,5,2,42,62.0,0
0,1,47,1,2,1479,3,1,1,1,3,3,3,3,4,4,3,3,2,3,0,0.0,0
0,1,28,1,1,1639,5,5,5,5,5,5,5,5,1,3,1,1,1,5,0,0.0,1
0,1,41,1,1,2288,1,1,1,1,5,4,1,4,4,4,4,5,4,1,0,0.0,1
1,1,38,0,2,1017,3,3,3,3,3,5,4,3,3,3,3,5,3,5,10,4.0,1
0,1,37,1,1,2886,3,3,3,3,3,2,3,5,5,5,5,1,5,1,2,0.0,1
0,1,18,0,2,1716,3,0,3,3,5,3,5,5,3,4,5,1,5,5,0,2.0,0
1,1,51,0,2,95,5,2,3,2,1,3,4,5,5,5,5,5,5,5,0,0.0,1
1,1,56,1,1,1779,2,4,4,4,3,2,4,2,2,2,2,4,2,3,0,0.0,0
0,1,54,1,2,3539,2,5,5,5,3,2,3,3,4,2,4,3,4,3,16,2.0,1
0,1,59,1,1,1536,1,1,1,1,4,4,5,3,3,3,3,3,3,4,0,0.0,1
1,1,39,1,1,418,1,1,1,1,4,2,2,4,4,4,4,2,4,4,115,130.0,1
0,1,39,1,1,516,3,3,3,3,2,4,4,5,5,5,5,5,5,3,0,0.0,1
1,1,18,0,2,3372,4,4,4,4,2,4,4,4,4,4,4,3,4,4,7,0.0,1
1,1,61,1,2,1969,2,2,2,2,5,3,3,2,2,2,2,4,2,2,0,0.0,0
0,1,42,0,2,1660,1,2,3,3,4,3,4,4,1,2,3,4,2,4,46,39.0,0
1,1,37,1,1,2637,3,3,3,3,5,5,4,4,4,4,4,4,4,3,64,71.0,1
1,1,48,0,1,2424,5,3,3,3,5,2,4,5,5,5,5,5,5,5,0,16.0,1
0,1,38,1,1,3480,2,3,2,2,5,3,3,3,3,3,2,2,3,3,25,39.0,0
1,1,26,0,2,2115,1,1,1,1,5,5,5,5,3,3,4,4,4,5,53,36.0,1
1,1,55,1,1,1978,2,3,3,3,2,4,4,2,2,2,2,4,2,3,18,7.0,0
0,1,25,1,1,1807,4,3,3,3,4,4,4,4,3,1,3,4,3,4,0,0.0,0
0,1,48,0,2,2078,4,5,4,2,4,4,4,4,3,2,4,5,5,4,8,1.0,0
1,1,80,1,3,560,3,3,3,3,1,4,3,3,3,3,3,3,3,3,0,6.0,0
0,1,59,1,1,235,0,3,0,4,3,4,2,5,5,5,5,4,5,2,0,0.0,1
1,1,63,0,2,575,3,3,4,3,4,5,4,4,4,4,4,3,4,4,39,32.0,1
0,1,47,1,1,437,3,3,3,3,2,4,4,4,4,4,4,4,4,4,111,101.0,1
0,1,26,0,2,2692,4,1,4,4,1,4,2,1,4,5,3,3,4,1,0,0.0,0
0,1,49,1,3,1548,3,2,3,2,3,3,3,3,4,3,3,4,3,3,0,0.0,0
0,1,28,1,1,2635,2,2,2,2,4,4,4,4,5,2,2,2,5,4,0,0.0,1
0,0,39,1,2,1680,2,2,2,4,3,2,3,3,1,1,4,2,4,3,0,0.0,0
1,1,51,0,2,415,4,4,4,4,3,5,1,4,4,4,4,1,4,3,0,0.0,1
0,0,20,1,2,1729,3,1,3,3,4,3,4,4,2,4,2,4,3,4,4,1.0,0
1,1,64,0,2,355,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0.0,1
0,1,69,0,2,1904,1,4,1,1,1,1,1,1,5,5,4,5,5,1,0,0.0,0
1,1,44,1,1,3993,1,1,1,1,4,5,5,5,5,5,5,5,5,5,0,0.0,1
1,1,22,1,3,2344,0,1,1,1,0,1,2,0,4,5,3,2,4,0,0,0.0,0
0,1,15,0,2,2600,5,3,5,3,1,5,1,1,5,5,3,5,2,1,0,0.0,1
0,1,45,0,2,2153,3,5,3,1,5,3,5,5,5,5,4,4,4,5,25,12.0,0
1,0,29,1,2,1857,2,2,3,3,4,3,4,4,2,3,4,4,4,4,1,0.0,0
1,0,23,1,2,1835,1,2,1,4,4,1,4,4,2,2,3,1,3,4,0,0.0,0
0,1,12,0,2,2585,2,5,2,3,4,2,4,4,3,3,5,4,5,4,6,0.0,0
0,1,36,1,1,3049,4,4,4,4,5,4,2,3,3,4,3,1,3,1,6,0.0,1
1,1,65,0,1,1045,4,5,4,4,3,5,4,4,4,4,2,5,4,5,48,30.0,0
0,1,46,1,2,1197,4,4,3,4,4,4,4,4,1,4,2,5,5,4,0,0.0,1
1,1,61,1,3,1141,4,4,4,4,2,5,3,4,4,4,4,5,4,2,18,28.0,1
1,1,35,0,2,1668,4,5,4,4,4,4,4,4,4,2,5,3,4,4,13,4.0,0
0,1,55,1,2,2636,3,1,1,1,3,3,3,3,1,1,4,2,3,3,0,2.0,0
0,1,26,0,2,1466,2,4,2,3,5,2,5,5,4,4,2,3,1,5,0,0.0,0
1,1,34,0,2,2140,2,2,2,2,3,5,5,4,4,4,4,5,4,3,0,0.0,1
0,1,66,0,2,1587,4,5,4,1,1,4,1,1,3,3,5,3,5,1,0,0.0,0
1,1,41,0,2,3854,2,2,2,2,5,5,4,4,4,4,4,5,4,3,0,0.0,1
0,1,50,1,1,1931,5,5,5,5,2,5,5,5,5,5,5,4,5,4,62,81.0,1
1,0,23,1,2,1924,3,0,3,2,2,3,2,2,3,3,5,5,5,2,0,1.0,0
1,1,17,0,2,2167,4,2,4,4,2,4,2,2,1,5,3,1,4,2,6,0.0,0
1,1,8,0,2,1879,4,4,4,4,2,5,4,4,4,5,4,3,4,5,0,0.0,1
1,1,47,1,1,350,2,2,2,2,5,4,4,5,5,5,5,3,5,5,51,50.0,1
1,1,41,0,3,984,2,2,2,2,5,4,5,5,3,3,4,3,4,5,0,0.0,1
0,0,22,1,2,2022,4,0,4,4,5,4,5,5,3,5,4,5,4,5,0,0.0,1
1,0,47,1,1,1991,3,3,3,1,5,3,5,5,4,2,4,3,5,5,13,15.0,0
0,1,53,1,1,952,3,3,3,3,5,4,5,5,5,5,5,3,5,3,4,3.0,1
0,1,59,0,2,3252,2,5,2,1,2,3,3,3,4,5,5,3,4,3,199,180.0,0
1,1,46,1,1,2562,1,1,1,1,3,2,3,2,2,2,2,2,2,3,0,0.0,1
0,1,46,1,2,1937,3,1,1,1,3,3,3,3,2,5,1,3,2,3,4,17.0,0
1,1,56,1,1,333,2,2,2,2,2,5,5,4,4,4,4,5,4,5,12,10.0,1
0,0,25,1,1,1863,1,5,1,5,4,1,4,4,5,4,5,5,4,4,50,37.0,0
1,1,29,1,1,2620,2,2,2,2,2,2,2,2,3,2,4,2,3,2,0,0.0,0
1,1,22,1,1,2249,1,1,1,1,5,5,5,5,4,3,1,4,3,5,0,0.0,1
0,1,54,1,2,2627,1,3,3,3,1,1,1,1,4,2,3,3,4,1,11,38.0,0
1,1,47,1,1,3875,4,4,4,4,3,4,4,4,4,4,4,3,4,4,10,0.0,1
1,1,45,1,1,1912,2,2,2,2,2,4,4,4,4,4,4,5,4,3,9,17.0,1
1,1,24,1,3,1570,2,4,4,4,2,2,2,2,1,2,3,2,4,2,14,12.0,0
1,1,32,1,1,2081,2,2,2,2,2,2,2,2,4,5,4,2,4,2,0,10.0,0
1,1,41,0,2,2444,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,0.0,1
0,1,10,0,2,2657,4,1,4,1,3,4,3,3,3,3,2,4,1,3,0,0.0,1
0,1,29,1,1,1913,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2.0,1
0,1,30,1,1,2630,1,1,5,1,5,5,5,5,5,3,4,4,5,5,6,0.0,1
0,1,41,1,1,624,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0.0,1
0,1,30,0,2,1489,3,1,3,4,2,3,2,2,3,1,4,1,3,2,27,25.0,0
0,1,66,0,2,2170,2,4,2,1,2,2,2,2,2,3,5,2,1,2,0,0.0,0
0,0,20,1,2,2082,2,0,2,3,1,2,1,1,2,5,4,1,5,1,0,0.0,0
1,1,37,1,2,1154,5,2,2,2,5,5,5,5,5,4,4,4,2,5,0,0.0,1
1,0,30,1,2,3109,1,1,1,3,1,1,1,1,3,1,3,1,3,1,2,8.0,0
1,1,25,0,2,1878,5,5,5,5,1,3,4,5,5,5,3,1,5,3,2,0.0,1
0,1,48,1,2,1683,4,5,5,5,4,4,4,4,4,3,5,2,2,4,9,0.0,1
1,1,49,1,1,1529,1,1,1,1,4,4,5,5,5,5,5,4,5,3,8,13.0,1
1,1,48,1,1,637,2,2,2,2,3,4,4,3,3,4,3,5,3,3,3,0.0,1
0,1,25,1,1,3080,4,4,4,4,3,3,3,3,4,2,4,4,4,3,0,0.0,1
0,1,51,0,2,3757,1,1,1,3,3,1,3,3,2,2,2,4,2,3,0,0.0,0
0,1,7,0,2,2105,4,1,4,3,2,4,2,2,1,4,2,1,2,2,0,0.0,0
1,1,47,0,2,475,4,3,4,3,4,3,5,3,3,4,3,1,3,2,0,0.0,0
1,1,45,0,3,336,1,1,1,1,5,4,4,5,5,5,5,3,5,3,31,39.0,1
0,1,50,1,1,962,1,1,4,1,2,4,4,4,4,5,4,5,4,4,0,0.0,1
1,1,53,1,1,3401,3,3,3,3,5,5,5,2,2,2,2,3,2,4,0,0.0,1
0,1,44,0,2,2296,3,4,3,3,4,3,4,4,5,2,4,5,5,4,2,4.0,0
1,1,39,0,2,2986,1,1,1,1,4,4,5,5,5,5,5,4,5,3,1,4.0,1
0,1,38,1,1,3195,3,3,3,3,5,5,5,5,5,5,5,4,5,4,41,52.0,1
1,1,41,1,2,2227,3,1,1,1,3,3,3,3,1,4,2,4,2,3,2,0.0,0
1,1,41,1,1,3961,4,4,4,4,4,4,5,4,4,4,4,3,4,3,4,1.0,1
1,1,50,1,2,2581,4,5,3,3,4,4,4,1,3,2,4,4,5,4,0,0.0,1
1,1,66,0,2,254,4,3,2,3,4,4,4,4,1,5,5,5,1,4,0,10.0,1
